resonance_radical_smiles,closed_shell_smiles,closed_shell_H298 (kcal/mol),closed_shell_S298 (cal/mol/K),closed_shell_Cp300 (cal/mol/K),closed_shell_Cp400 (cal/mol/K),closed_shell_Cp500 (cal/mol/K),closed_shell_Cp600 (cal/mol/K),closed_shell_Cp800 (cal/mol/K),closed_shell_Cp1000 (cal/mol/K),closed_shell_Cp1500 (cal/mol/K),closed_shell_Sint298 (cal/mol/K),closed_shell_thermo_comment,closed_shell_thermo_source
C=C[C]1CC1O,C=CC1CC1O,-9.51279158699809,82.83075028680689,25.50657552581262,33.071650095602294,39.536045889101345,44.494493307839384,51.960051625239004,57.16098852772467,65.40648183556404,82.83075028680689,Thermo group additivity estimation: group(O2s-CsH) + group(Cs-(Cds-Cds)CsCsH) + group(Cs-CsCsOsH) + group(Cs-CsCsHH) + group(Cds-CdsCsH) + group(Cds-CdsHH) + ring(Cyclopropane),GAV
[CH2]C(O)=C=C,C=C=C(C)O,-1.1299050741635797,75.7198151172641,24.159942150860232,29.337033392819123,33.236826964500835,36.46432097103386,41.59502830938025,45.31943061658317,50.78531599670448,77.90298459933555,Thermo library: ../data/dong_pio_liang.py,Thermo library: ../data/dong_pio_liang.py
C=[C]C(=C)O,C=CC(=C)O,-16.03230329194574,73.80669586449525,23.912886478321223,29.709468481284894,34.18839744407266,37.53732076163663,42.62273815354928,46.18655413489485,51.172174552875255,73.80669586449525,Thermo library: ../data/dong_pio_liang.py,Thermo library: ../data/dong_pio_liang.py
C=C[C](C)CC=CC,C=CC(C)CC=CC,6.597586687045766,105.76252768808618,42.042839684089294,51.045291517149515,59.48495370133723,66.97787231961432,79.19252085082886,88.36274670227533,102.2726395171594,108.75144006890099,Thermo library: ../data/dong_pio_liang.py,Thermo library: ../data/dong_pio_liang.py
[CH2]C=C(C)CC=CC,CC=CCC(C)=CC,1.2200000000000024,106.09049155378567,39.85,50.02,59.02000000000001,66.72999999999999,79.11000000000001,88.34,102.35999999999999,112.63999999999999,Thermo group additivity estimation: group(Cs-(Cds-Cds)(Cds-Cds)HH) + group(Cs-(Cds-Cds)HHH) + group(Cs-(Cds-Cds)HHH) + group(Cs-(Cds-Cds)HHH) + group(Cds-CdsCsCs) + group(Cds-CdsCsH) + group(Cds-CdsCsH) + group(Cds-CdsCsH),GAV
[O]OC1C=CC=CC1,OOC1C=CC=CC1,2.0599999999999965,87.7524,31.14,40.65,48.46,54.49999999999999,63.43,69.77000000000001,78.10999999999999,87.7524,"Thermo group additivity estimation: group(O2s-OsCs) + group(O2s-OsH) + group(Cs-(Cds-Cds)CsOsH) + group(Cs-(Cds-Cds)CsHH) + group(Cds-CdsCsH) + group(Cds-CdsCsH) + group(Cds-Cds(Cds-Cds)H) + group(Cds-Cds(Cds-Cds)H) + ring(1,3-Cyclohexadiene)",GAV
C#CC(O)=CCO[O],C#CC(O)=CCOO,-8.196978967495228,96.27630975143404,36.51954110898661,44.06187380497132,48.59246653919694,53.38304015296367,58.60650095602294,62.438642447418744,67.97803059273421,96.27630975143404,Thermo group additivity estimation: group(O2s-OsCs) + group(O2s-(Cds-Cd)H) + group(O2s-OsH) + group(Cs-(Cds-Cds)OsHH) + group(Cds-CdsCsH) + group(Cds-Cds(Cds-Cds)O2s) + group(Ct-Ct(Cds-Cds)) + group(Ct-CtH),GAV
[CH]=COC,C=COC,-25.348889250145113,69.72073216994518,20.026762477878204,24.526744899940347,28.196726410893888,31.282404281376017,36.239169447487214,39.8918072830325,45.3527029118303,71.90390165201663,Thermo library: ../data/dong_pio_liang.py,Thermo library: ../data/dong_pio_liang.py
[CH]1C2CC=CC1OOC2,C1=CC2CC(C1)COO2,-8.632012428298282,81.1405066921606,31.626242829827913,43.50839866156788,53.4565105162524,61.377213193116646,74.00851338432123,83.36878107074571,94.56848948374763,81.1405066921606,Thermo group additivity estimation: group(O2s-OsCs) + group(O2s-OsCs) + group(Cs-CsCsCsH) + group(Cs-CsCsHH) + group(Cs-(Cds-Cds)CsOsH) + group(Cs-(Cds-Cds)CsHH) + group(Cs-CsOsHH) + group(Cds-CdsCsH) + group(Cds-CdsCsH) + polycyclic(s3_6_6_ene_1),GAV
CC1[CH]CCC=CC1,CC1CC=CCCC1,-8.899999999999995,86.13683051792854,31.189999999999994,51.52000000000001,61.32999999999999,69.52000000000001,82.21000000000001,91.36,105.21000000000001,88.32,Thermo group additivity estimation: group(Cs-CsCsCsH) + group(Cs-CsCsHH) + group(Cs-CsCsHH) + group(Cs-(Cds-Cds)CsHH) + group(Cs-(Cds-Cds)CsHH) + group(Cs-CsHHH) + group(Cds-CdsCsH) + group(Cds-CdsCsH) + ring(Cycloheptene),GAV
[CH2]C(C=C)OOC1C=CCCC1,C=CC(C)OOC1C=CCCC1,-14.42,125.85565710125661,51.529999999999994,68.00999999999999,81.95999999999998,92.50000000000001,109.12000000000002,121.05,136.53,126.66139999999999,Thermo group additivity estimation: group(O2s-OsCs) + group(O2s-OsCs) + group(Cs-(Cds-Cds)CsOsH) + group(Cs-CsCsHH) + group(Cs-CsCsHH) + group(Cs-(Cds-Cds)CsOsH) + group(Cs-(Cds-Cds)CsHH) + group(Cs-CsHHH) + group(Cds-CdsCsH) + group(Cds-CdsCsH) + group(Cds-CdsCsH) + group(Cds-CdsHH) + ring(Cyclohexene),GAV
C#CC(=O)O[O],C#CC(=O)OO,2.159999999999997,82.77,25.440000000000005,27.500000000000004,28.970000000000002,30.07,31.619999999999997,32.839999999999996,36.31999999999999,82.77,Thermo group additivity estimation: group(O2s-O2s(Cds-O2d)) + group(O2s-(Os-CdOd)H) + group(Cds-O2d(Cds-Cds)O2s) + group(Ct-CtCs) + group(Ct-CtH),GAV
[CH2]C1(C)CC1C,CC1CC1(C)C,-9.142670489106644,83.88498743185154,31.282683828868457,39.33016327500289,46.45201163771367,52.73169483077733,63.08051988545678,70.96573149200385,83.1482289098791,90.43449587806587,Thermo library: ../data/dong_pio_liang.py,Thermo library: ../data/dong_pio_liang.py
[O]OC1C=CCC=C1,OOC1C=CCC=C1,2.219999999999997,93.41489999999999,31.26000000000001,40.35,48.07000000000001,54.25,63.4,69.87,78.35,93.41489999999999,"Thermo group additivity estimation: group(O2s-OsCs) + group(O2s-OsH) + group(Cs-(Cds-Cds)(Cds-Cds)OsH) + group(Cs-(Cds-Cds)(Cds-Cds)HH) + group(Cds-CdsCsH) + group(Cds-CdsCsH) + group(Cds-CdsCsH) + group(Cds-CdsCsH) + ring(1,4-Cyclohexadiene)",GAV
CC=CCCC1=CCC(C)[CH]C1,CC=CCCC1=CCC(C)CC1,-8.989999999999993,125.42506103585711,54.38,71.47,86.61999999999998,99.20000000000002,118.65000000000002,132.57999999999998,153.64000000000001,129.7914,Thermo group additivity estimation: group(Cs-CsCsCsH) + group(Cs-CsCsHH) + group(Cs-(Cds-Cds)CsHH) + group(Cs-(Cds-Cds)CsHH) + group(Cs-(Cds-Cds)CsHH) + group(Cs-(Cds-Cds)CsHH) + group(Cs-CsHHH) + group(Cs-(Cds-Cds)HHH) + group(Cds-CdsCsCs) + group(Cds-CdsCsH) + group(Cds-CdsCsH) + group(Cds-CdsCsH) + ring(Cyclohexene),GAV
[CH2]C=C=CO,CC=C=CO,2.0336870853045674,76.27703154063512,23.88188148633136,28.52994767208785,32.42517569466133,35.78315366181279,41.12941797912522,45.01357370240154,50.67929194725693,78.46020102270657,Thermo library: ../data/dong_pio_liang.py,Thermo library: ../data/dong_pio_liang.py
C=C[C]=CO,C=CC=CO,-13.867487590681833,73.66355887552947,23.672164032900767,29.492076833788914,34.06103241141014,37.55102933875812,42.86521314817823,46.553332838776285,51.55205639962237,73.66355887552947,Thermo library: ../data/dong_pio_liang.py,Thermo library: ../data/dong_pio_liang.py
C=C=C(C=O)O[O],C=C=C(C=O)OO,-2.4931261950286716,68.90468451242829,28.294918738049713,33.012265774378584,36.403460803059275,39.328145315487575,43.77026290630975,46.294043977055445,48.80195028680689,68.90468451242829,Thermo group additivity estimation: group(O2s-O2s(Cds-Cd)) + group(O2s-OsH) + group(Cds-Cds(Cds-Cds)O2s) + group(Cds-O2d(Cds-Cds)H) + group(Cd-(Cd)CddHH) + group(Cdd-CdsCds),GAV
C=C1C=CC(O[O])C1,C=C1C=CC(OO)C1,4.25,89.95257341667194,31.919999999999998,41.459999999999994,49.13999999999999,55.059999999999995,63.79999999999999,70.02,78.21999999999998,91.33,Thermo group additivity estimation: group(O2s-OsCs) + group(O2s-OsH) + group(Cs-(Cds-Cds)CsOsH) + group(Cs-(Cds-Cds)CsHH) + group(Cds-Cds(Cds-Cds)Cs) + group(Cds-CdsCsH) + group(Cds-Cds(Cds-Cds)H) + group(Cds-CdsHH) + ring(3-Methylenecyclopentene),GAV
C=C1OOC=C1O[O],C=C1OOC=C1OO,6.21,89.12257341667194,27.860000000000003,35.39,40.529999999999994,44.51999999999999,50.709999999999994,54.42,59.82,90.5,Thermo group additivity estimation: group(O2s-O2s(Cds-Cd)) + group(O2s-O2s(Cds-Cd)) + group(O2s-O2s(Cds-Cd)) + group(O2s-OsH) + group(Cds-Cds(Cds-Cds)O2s) + group(Cds-Cds(Cds-Cds)O2s) + group(Cds-CdsOsH) + group(Cds-CdsHH) + ring(Cyclopentane),GAV
[CH2]C(C=C)OOC(C)C=C,C=CC(C)OOC(C)C=C,-13.5,125.24851420251323,47.64000000000001,60.720000000000006,71.53999999999999,79.6,92.60000000000001,102.18,114.41999999999997,126.86,Thermo group additivity estimation: group(O2s-OsCs) + group(O2s-OsCs) + group(Cs-(Cds-Cds)CsOsH) + group(Cs-(Cds-Cds)CsOsH) + group(Cs-CsHHH) + group(Cs-CsHHH) + group(Cds-CdsCsH) + group(Cds-CdsCsH) + group(Cds-CdsHH) + group(Cds-CdsHH),GAV
[CH2]C1CC12COOC2,CC1CC12COOC2,-6.530525812619496,83.85319763073926,32.082098470363285,42.38376195028681,51.12182600382409,58.338350860420654,69.81908221797325,78.29409177820268,89.22188814531548,86.03636711281071,Thermo group additivity estimation: group(O2s-OsCs) + group(O2s-OsCs) + group(Cs-CsCsCsCs) + group(Cs-CsCsCsH) + group(Cs-CsCsHH) + group(Cs-CsOsHH) + group(Cs-CsOsHH) + group(Cs-CsHHH) + polycyclic(s1_3_5_ane),GAV
[CH2]C=CCC1C=CCCC1,CC=CCC1C=CCCC1,4.67995040837036,107.01565503256836,45.6336653946522,57.56537327833347,68.62914527368547,78.65223987864093,95.20776375237399,107.13934425611856,124.10370287979542,109.19882451463981,Thermo library: ../data/pang.py,Thermo library: ../data/pang.py
C=C[CH]CC1C=CCCC1,C=CCCC1C=CCCC1,7.410000000000001,108.9014,43.379999999999995,57.63000000000001,70.36999999999999,80.72000000000003,96.73000000000002,108.09,125.2,108.9014,Thermo group additivity estimation: group(Cs-(Cds-Cds)CsCsH) + group(Cs-CsCsHH) + group(Cs-CsCsHH) + group(Cs-CsCsHH) + group(Cs-(Cds-Cds)CsHH) + group(Cs-(Cds-Cds)CsHH) + group(Cds-CdsCsH) + group(Cds-CdsCsH) + group(Cds-CdsCsH) + group(Cds-CdsHH) + ring(Cyclohexene),GAV
CC1=CC=C[CH]C1,CC1=CC=CCC1,16.92706075833993,80.07427412895574,28.637569692110514,37.24964375048719,44.81950634472874,51.379843740897925,61.902581477668086,69.61345336575526,80.85019325567522,82.25744361102718,Thermo library: ../data/pang.py,Thermo library: ../data/pang.py
CC1=C[CH]C=CC1,CC1=CCC=CC1,17.259291099793003,80.7712655277958,28.653610224265584,37.21294084129713,44.74076204512428,51.27896194696238,61.80102641817004,69.54636527428299,80.88938966190248,82.95443500986725,Thermo library: ../data/pang.py,Thermo library: ../data/pang.py
C[C]1C=CC=CC1,CC1C=CC=CC1,19.368928320737513,80.48240831062354,28.45444622839962,37.276393139755264,45.061485996342014,51.76199862200586,62.389239574248315,70.0498439133652,80.960222395625,82.66557779269499,Thermo library: ../data/pang.py,Thermo library: ../data/pang.py
C#CC(=O)CO[O],C#CC(=O)COO,-2.852313575525813,89.55824091778203,29.3734034416826,34.03462715105162,37.98426386233269,41.18369024856596,45.77709369024856,49.1957552581262,53.72915869980879,89.55824091778203,Thermo group additivity estimation: group(O2s-OsCs) + group(O2s-OsH) + group(Cs-(Cds-O2d)OsHH) + group(Cds-O2d(Cds-Cds)Cs) + group(Ct-CtCs) + group(Ct-CtH),GAV
CC[CH]C(CC)C1C=CC=CC1,CCCC(CC)C1C=CC=CC1,-7.209999999999995,124.81348761918517,55.13999999999999,72.24000000000001,87.3,99.69999999999999,118.74000000000002,132.36,153.21999999999997,127.80239999999999,"Thermo group additivity estimation: group(Cs-CsCsCsH) + group(Cs-(Cds-Cds)CsCsH) + group(Cs-CsCsHH) + longDistanceInteraction_noncyclic(CsCs-ST) + group(Cs-CsCsHH) + longDistanceInteraction_noncyclic(CsCs-ST) + group(Cs-CsCsHH) + group(Cs-(Cds-Cds)CsHH) + group(Cs-CsHHH) + group(Cs-CsHHH) + group(Cds-CdsCsH) + group(Cds-CdsCsH) + group(Cds-Cds(Cds-Cds)H) + group(Cds-Cds(Cds-Cds)H) + ring(1,3-Cyclohexadiene)",GAV
C1O[C]1C1OO1,C1OC1C1OO1,-12.545206309751432,74.36072887189293,22.80665391969407,27.832296367112814,33.06923900573614,36.73734034416826,41.325414913957935,44.766594646271514,54.41532313575526,74.36072887189293,Thermo group additivity estimation: group(O2s-CsCs) + group(O2s-OsCs) + group(O2s-OsCs) + group(Cs-CsCsOsH) + group(Cs-CsOsOsH) + group(Cs-CsOsHH) + ring(dioxirane) + ring(Ethylene_oxide),GAV
C=CC(=C)[C]=O,C=CC(=C)C=O,0.709383921185531,80.39680730464477,25.67393258437514,31.317139207505928,36.27296712754302,40.44107513430975,46.606977888429014,50.948197004954096,57.246397745915495,80.39680730464477,Thermo library: ../data/dong_pio_liang.py,Thermo library: ../data/dong_pio_liang.py
[CH2]C(=C=O)C=C,C=CC(C)=C=O,4.825965583173996,84.06688787930521,25.640152963671127,30.179311663479925,34.48657743785851,38.306405353728486,44.45814531548757,49.04963671128107,56.0795793499044,86.25005736137666,Thermo group additivity estimation: missing(O2d-Cdd) + group(Cs-(Cds-Cdd-O2d)HHH) + group(Cds-(Cdd-O2d)CsCs) + group(Cd-Cd(CCO)H) + group(Cds-CdsHH) + missing(Cdd-CdO2d),GAV
[O]OCC1=CC=CC1,OOCC1=CC=CC1,5.789999999999999,92.3821,32.325500000000005,41.182919999999996,48.5212,54.44616999999999,63.08641000000001,69.34536,77.98244,92.3821,Thermo group additivity estimation: group(O2s-OsCs) + group(O2s-OsH) + group(Cs-(Cds-Cds)(Cds-Cds)HH) + group(Cs-(Cds-Cds)OsHH) + group(Cds-CdsCsCs) + group(Cds-CdsCsH) + group(Cds-Cds(Cds-Cds)H) + group(Cds-Cds(Cds-Cds)H) + ring(Cyclopentadiene),GAV
[CH]1CO1,C1CO1,-13.23155129718488,57.93581197695031,11.474891913539503,14.529528373690555,17.55854926511472,20.2472969719437,24.32559579447372,27.27436153266539,31.641144732179026,59.31323856027837,Thermo library: ../data/dong_pio_liang.py,Thermo library: ../data/dong_pio_liang.py
[O]OCC=C=C=O,O=C=C=CCOO,-2.2399000000000022,92.41359999999999,27.81494,32.5743,36.424099999999996,39.776399999999995,44.6375,48.3037,53.0277,92.41359999999999,Thermo group additivity estimation: group(O2s-OsCs) + group(O2s-OsH) + missing(O2d-Cdd) + group(Cs-(Cds-Cds)OsHH) + group(Cds-CdsCsH) + group(Cdd-(Cdd-O2d)Cds) + missing(Cdd-CddO2d),GAV
[CH2]C1COO1,CC1COO1,-10.146113023497032,73.9902947974098,20.3720209276782,25.512549557226006,30.026303245819527,33.93789909127286,40.21008248512899,44.80180892947333,51.46650768139794,76.17346427948125,Thermo library: ../data/dong_pio_liang.py,Thermo library: ../data/dong_pio_liang.py
C=C[CH]CCC(=C)C,C=CCCCC(=C)C,6.799999999999997,107.73683051792855,40.39,50.870000000000005,60.11,67.88000000000001,80.12,89.14,102.90999999999998,109.92,Thermo group additivity estimation: group(Cs-CsCsHH) + group(Cs-(Cds-Cds)CsHH) + group(Cs-(Cds-Cds)CsHH) + group(Cs-(Cds-Cds)HHH) + group(Cds-CdsCsCs) + group(Cds-CdsCsH) + group(Cds-CdsHH) + group(Cds-CdsHH),GAV
[CH2]C=CCCC(=C)C,C=C(C)CCC=CC,3.8599999999999985,106.90366103585713,40.14,50.43000000000001,59.56000000000001,67.32,79.65000000000002,88.75,102.67,111.27000000000001,Thermo group additivity estimation: group(Cs-(Cds-Cds)CsHH) + group(Cs-(Cds-Cds)CsHH) + group(Cs-(Cds-Cds)HHH) + group(Cs-(Cds-Cds)HHH) + group(Cds-CdsCsCs) + group(Cds-CdsCsH) + group(Cds-CdsCsH) + group(Cds-CdsHH),GAV
[CH2]C1OOCC1=C,C=C1COOC1C,-10.860000000000001,84.8394039346005,26.28,35.61,43.37,49.08999999999999,58.19,65.06999999999998,73.78,88.4,Thermo group additivity estimation: group(O2s-OsCs) + group(O2s-OsCs) + group(Cs-(Cds-Cds)CsOsH) + group(Cs-(Cds-Cds)OsHH) + group(Cs-CsHHH) + group(Cds-CdsCsCs) + group(Cds-CdsHH) + ring(Cyclopentane),GAV
C=C(C)[C](C)CCC(=C)C(=C)C,C=C(C)C(=C)CCC(C)C(=C)C,6.110000000000013,134.51791813711375,61.550000000000004,77.66999999999997,91.49,102.52,119.82000000000001,132.45,151.99999999999997,139.69,Thermo group additivity estimation: group(Cs-(Cds-Cds)CsCsH) + group(Cs-CsCsHH) + group(Cs-(Cds-Cds)CsHH) + group(Cs-CsHHH) + group(Cs-(Cds-Cds)HHH) + group(Cs-(Cds-Cds)HHH) + group(Cds-CdsCsCs) + longDistanceInteraction_noncyclic(CdCs-ST) + group(Cds-Cds(Cds-Cds)Cs) + group(Cds-Cds(Cds-Cds)Cs) + group(Cds-CdsHH) + group(Cds-CdsHH) + group(Cds-CdsHH),GAV
[CH2]C(C)=C(C)CCC(=C)C(=C)C,C=C(C)C(=C)CCC(C)=C(C)C,0.6400000000000092,133.12732207171425,62.20000000000001,77.75999999999999,91.1,102.02,119.26000000000002,131.98000000000002,151.57999999999998,141.86,Thermo group additivity estimation: group(Cs-(Cds-Cds)CsHH) + group(Cs-(Cds-Cds)CsHH) + group(Cs-(Cds-Cds)HHH) + group(Cs-(Cds-Cds)HHH) + group(Cs-(Cds-Cds)HHH) + group(Cs-(Cds-Cds)HHH) + group(Cds-CdsCsCs) + group(Cds-CdsCsCs) + group(Cds-Cds(Cds-Cds)Cs) + group(Cds-Cds(Cds-Cds)Cs) + group(Cds-CdsHH) + group(Cds-CdsHH),GAV
CC1=C[CH]CC=C1,CC1=CCCC=C1,17.57730214740515,80.21847775754432,28.63169272760459,37.20774071932543,44.74823766758008,51.29097793286994,61.80539483857931,69.53064647086043,80.82547489081142,82.40164723961577,Thermo library: ../data/pang.py,Thermo library: ../data/pang.py
C[C]1C=CCC=C1,CC1C=CCC=C1,19.289999999999996,82.66173051792853,29.41,38.10000000000001,46.110000000000014,52.97,63.16999999999999,70.55000000000001,81.89999999999999,84.8449,"Thermo group additivity estimation: group(Cs-(Cds-Cds)(Cds-Cds)CsH) + group(Cs-(Cds-Cds)(Cds-Cds)HH) + group(Cs-CsHHH) + group(Cds-CdsCsH) + group(Cds-CdsCsH) + group(Cds-CdsCsH) + group(Cds-CdsCsH) + ring(1,4-Cyclohexadiene)",GAV
[CH2]C=C,C=CC,5.10959027934294,63.565444031869944,15.29512187528048,18.8423775865083,22.20792937511711,25.22525554594968,30.21196131650471,34.02876117143786,39.997905355922214,65.7486135139414,Thermo library: ../data/dong_pio_liang.py,Thermo library: ../data/dong_pio_liang.py
CC1=CC=CC[CH]1,CC1=CC=CCC1,16.92706075833993,80.07427412895574,28.637569692110514,37.24964375048719,44.81950634472874,51.379843740897925,61.902581477668086,69.61345336575526,80.85019325567522,82.25744361102718,Thermo library: ../data/pang.py,Thermo library: ../data/pang.py
CC1=CCC=C[CH]1,CC1=CCC=CC1,17.259291099793003,80.7712655277958,28.653610224265584,37.21294084129713,44.74076204512428,51.27896194696238,61.80102641817004,69.54636527428299,80.88938966190248,82.95443500986725,Thermo library: ../data/pang.py,Thermo library: ../data/pang.py
CC1=CC[CH]C=C1,CC1=CCCC=C1,17.57730214740515,80.21847775754432,28.63169272760459,37.20774071932543,44.74823766758008,51.29097793286994,61.80539483857931,69.53064647086043,80.82547489081142,82.40164723961577,Thermo library: ../data/pang.py,Thermo library: ../data/pang.py
[CH]1C=CCC1,C1=CCCC1,8.603654450537327,69.34604752413833,19.471253546247862,26.209831543661334,32.509930797129535,37.90974589817223,46.260741990572505,52.38041846152964,61.28719474719646,70.72347410746639,Thermo library: ../data/pang.py,Thermo library: ../data/pang.py
C=C[C](C)C=C,C=CC(C)C=C,18.4,86.35683051792856,29.99,37.160000000000004,43.71,49.269999999999996,57.91,64.39,74.44,88.54,Thermo group additivity estimation: group(Cs-(Cds-Cds)(Cds-Cds)CsH) + group(Cs-CsHHH) + group(Cds-CdsCsH) + group(Cds-CdsCsH) + group(Cds-CdsHH) + group(Cds-CdsHH),GAV
[CH2]C=C(C)C=C,C=CC(C)=CC,12.423053683537441,83.45964591567417,29.2957151369144,36.533989324556174,43.13687525816204,48.92775590605827,57.95837102581199,64.43870205945123,74.3177843309241,87.82598487981706,Thermo library: ../data/dong_pio_liang.py,Thermo library: ../data/dong_pio_liang.py
[CH2]C=CCCC=CC,CC=CCCC=CC,4.439999999999998,106.55623445252904,39.260000000000005,49.52000000000001,58.680000000000014,66.55999999999999,79.08000000000001,88.30000000000001,102.36000000000001,112.3,Thermo group additivity estimation: group(Cs-(Cds-Cds)CsHH) + group(Cs-(Cds-Cds)CsHH) + group(Cs-(Cds-Cds)HHH) + group(Cs-(Cds-Cds)HHH) + group(Cds-CdsCsH) + group(Cds-CdsCsH) + group(Cds-CdsCsH) + group(Cds-CdsCsH),GAV
C=C[CH]CCC=CC,C=CCCCC=CC,7.379999999999997,108.76683051792854,39.51,49.96000000000001,59.230000000000004,67.12,79.55000000000001,88.69000000000001,102.60000000000001,110.94999999999999,Thermo group additivity estimation: group(Cs-CsCsHH) + group(Cs-(Cds-Cds)CsHH) + group(Cs-(Cds-Cds)CsHH) + group(Cs-(Cds-Cds)HHH) + group(Cds-CdsCsH) + group(Cds-CdsCsH) + group(Cds-CdsCsH) + group(Cds-CdsHH),GAV
[CH]1CC2C=CC1OOC2,C1=CC2CCC1COO2,20.071103250478007,94.02326596558318,34.331033460803056,44.70698298279159,54.120164818355654,60.825060229445505,71.736048374761,80.19999579349904,91.26621720841302,94.02326596558318,Thermo group additivity estimation: group(O2s-OsCs) + group(O2s-OsCs) + group(Cs-(Cds-Cds)CsCsH) + group(Cs-CsCsHH) + group(Cs-(Cds-Cds)CsOsH) + group(Cs-CsCsHH) + group(Cs-CsOsHH) + group(Cds-CdsCsH) + group(Cds-CdsCsH) + Estimated bicyclic component: polycyclic(PolycyclicRing) - ring(Cycloheptane) - ring(Cyclohexane) + ring(Cycloheptane) + ring(Cyclohexene),GAV
[CH2]C1(C(=C)C)OO1,C=C(C)C1(C)OO1,-5.941496940726576,81.68939162859135,32.944479923518166,42.53250095602294,49.79744741873805,54.88830975143402,61.40332122370937,65.65192351816444,74.12030975143402,86.05573059273424,Thermo group additivity estimation: group(O2s-OsCs) + group(O2s-OsCs) + group(Cs-CsCsOsOs) + group(Cs-CsHHH) + group(Cs-(Cds-Cds)HHH) + group(Cds-CdsCsCs) + group(Cds-CdsHH) + ring(dioxirane),GAV
C=CC(=C)O[O],C=CC(=C)OO,6.1400000000000015,85.15,27.77,33.470000000000006,37.82,41.410000000000004,46.87,50.650000000000006,56.4,85.15,Thermo group additivity estimation: group(O2s-O2s(Cds-Cd)) + group(O2s-OsH) + group(Cds-Cds(Cds-Cds)O2s) + group(Cds-Cds(Cds-Cds)H) + group(Cds-CdsHH) + group(Cds-CdsHH),GAV
[CH2]C#CCO,CC#CCO,1.7677543893838896,81.94560440006643,23.400180245851814,27.487239041873806,31.332389228914913,34.766562342941114,40.381434660386915,44.61601316982026,51.09212912981429,84.12877388213788,Thermo library: ../data/dong_pio_liang.py,Thermo library: ../data/dong_pio_liang.py
C=C=[C]CO,C=C=CCO,3.9131261950286853,59.67688336520075,21.572758126195026,25.9045793499044,29.646730401529638,32.90300191204589,37.99263384321224,41.64524856596558,47.44887189292543,59.67688336520075,Thermo group additivity estimation: group(O2s-CsH) + group(Cs-(Cds-Cds)OsHH) + group(Cds-CdsCsH) + group(Cd-(Cd)CddHH) + group(Cdd-CdsCds),GAV
C=C[CH]C(=C)C,C=CCC(=C)C,17.589187069339513,87.10878081547655,30.806909888835506,37.08021070877919,42.91007041219167,48.22319524006233,56.96956614456227,63.591480414246654,73.77068924155486,89.291950297548,Thermo library: ../data/dong_pio_liang.py,Thermo library: ../data/dong_pio_liang.py
[CH2]C=CC(=C)C,C=C(C)C=CC,11.265024924719764,83.6497893242795,30.73334963271496,37.87045847589999,44.09955757548518,49.5135217139959,58.2411018322876,64.69042746854683,74.26466667375477,88.01612828842238,Thermo library: ../data/dong_pio_liang.py,Thermo library: ../data/dong_pio_liang.py
